15244749863	14410679238	20181030051258	1018
15305526350	17405139883	20180321221938	0676
19565082510	18840172592	20180228001654	0924
19342117869	17885275338	20180311032459	1079
17405139883	13319935953	20180211032008	2186
15647679901	15280214634	20181022051244	1024
19313925217	15244749863	20180620065816	2746
14410679238	19154926260	20180803121139	1342
18101213362	16160892861	20180820062942	0060
13319935953	18840172592	20181203194021	1959
15305526350	16574556259	20180724050529	1332
19342117869	15647679901	20181113024852	0274
17336673697	19683537146	20180618122952	0132
17405139883	16569963779	20180216113350	2938
16569963779	15884588694	20180721063120	0809
15280214634	19313925217	20180203120954	0427
18101213362	16160892861	20181121202321	0734
15647679901	16160892861	20180922193356	0357
14171709460	17336673697	20180723105638	2805
14397114174	19683537146	20180922105758	2653
14410679238	15781588029	20180515145934	0196
16160892861	17336673697	20180428191611	2806
19154926260	16569963779	20180820071646	2351
16569963779	17405139883	20180812190502	1752
18840172592	16569963779	20180620052445	1695
15280214634	19602240179	20181126090250	1085
17405139883	15280214634	20180214195626	0825
17405139883	19154926260	20180815211649	2903
15280214634	19342117869	20181104150620	0547
15781588029	16569963779	20180413151421	1998
15244749863	15884588694	20181212164921	1166
15244749863	19683537146	20180412173709	0485
17885275338	18840172592	20180204141527	2670
19602240179	14397114174	20180614033033	2434
13319935953	19565082510	20181126165937	1327
17336673697	15647679901	20181008105558	2050
15647679901	16160892861	20180922200324	2430
14930423697	14410679238	20180929201533	0206
14410679238	15647679901	20180720184554	1790
15884588694	19565082510	20181013094047	0474
14171709460	15280214634	20180606070427	2494
15781588029	14397114174	20180108044844	0472
15280214634	17885275338	20181108051858	0548
18101213362	19683537146	20180329081220	2019
17885275338	15647679901	20180501042022	1209
16574556259	19154926260	20181224173652	1524
17885275338	15244749863	20180508191753	1670
19313925217	16569963779	20180826215047	2687
14171709460	15280214634	20181101234747	0186
15884588694	16574556259	20180820100136	0208
18840172592	16160892861	20180331174930	0879
16574556259	13319935953	20181213013003	2353
14171709460	17336673697	20180402024255	0718
19313925217	18840172592	20180516051848	2992
13319935953	16569963779	20180627050028	0533
18840172592	15305526350	20181130071246	2657
14397114174	19565082510	20180517221401	2579
18840172592	16574556259	20180710201538	1292
14930423697	15884588694	20180802064038	1377
14171709460	14410679238	20180101070010	1240
14930423697	19313925217	20181203133448	1968
14410679238	19602240179	20180527162318	0045
14930423697	14410679238	20180910171100	2345
14410679238	15280214634	20180304213616	2871
15305526350	19602240179	20180821143838	2774
16569963779	14397114174	20180909050254	1202
19683537146	15884588694	20180222230914	1365
15884588694	17885275338	20180802175646	2430
14171709460	16574556259	20180927002533	0151
16160892861	19683537146	20181007054411	2621
19602240179	15305526350	20180716015004	1998
16574556259	19602240179	20180601040845	0922
19313925217	19602240179	20180526133053	2428
19683537146	16569963779	20180114234546	1388
19313925217	15280214634	20180307020711	1533
13319935953	17885275338	20181023202819	0399
19565082510	19602240179	20181012210656	2698
19154926260	16574556259	20180719115826	2270
19342117869	13319935953	20180823123834	0542
16160892861	18840172592	20180117100833	0470
14930423697	18840172592	20180412231530	0717
15781588029	18101213362	20180311153136	2777
15305526350	19342117869	20180103071551	1086
14171709460	19313925217	20180224030148	2313
15647679901	15280214634	20180708164112	0207
15305526350	14397114174	20180925004609	0082
16569963779	15647679901	20180415060319	0180
16160892861	15781588029	20181219221454	0351
16160892861	19313925217	20181104083315	2340
14930423697	19313925217	20180417230510	2075
19313925217	15305526350	20180712232127	0865
13319935953	14397114174	20180526121808	2400
15244749863	18840172592	20181224212416	2388
19313925217	19565082510	20180629020728	1910
19154926260	15305526350	20181231094454	0309
19154926260	18101213362	20180920075308	1661
15280214634	15647679901	20181030160243	2878
15884588694	16569963779	20180616140700	2323
14397114174	19313925217	20181120194332	2424
15305526350	19313925217	20180501023646	1578
13319935953	18840172592	20180417014703	2365
18840172592	15305526350	20181222080430	1717
14171709460	17405139883	20180118114031	2770
17405139883	15305526350	20181220085317	0034
19313925217	14397114174	20180623080649	1129
19154926260	19602240179	20180827052603	0014
18840172592	19313925217	20180418071028	0523
14171709460	15781588029	20180527234744	1294
19602240179	16160892861	20180724021802	1779
17885275338	19154926260	20180801151633	2487
16574556259	16160892861	20181205025511	0799
16574556259	15884588694	20181122072005	0848
15305526350	19154926260	20180201052712	1013
14930423697	15280214634	20180304013421	0974
16160892861	13319935953	20180412083438	0325
14930423697	16574556259	20180404022910	1831
14397114174	18840172592	20180704093010	0902
19683537146	19313925217	20181213025628	2798
16569963779	13319935953	20180325133414	0822
15244749863	15305526350	20180323133236	1214
17336673697	17885275338	20180501130926	2475
17336673697	15781588029	20181223091214	1128
17336673697	13319935953	20181107132032	0435
15305526350	19313925217	20181030094829	2069
15244749863	17885275338	20180506081510	2035
17885275338	15884588694	20180130023633	0663
13319935953	14171709460	20180720105019	0935
15305526350	17405139883	20180107121126	0467
14930423697	17336673697	20181207030218	2502
14171709460	15305526350	20180803105155	0456
19313925217	16574556259	20180509155901	0453
15884588694	15647679901	20180429182521	2444
15244749863	13319935953	20181006134831	2861
15280214634	19565082510	20180531141201	2530
19313925217	19154926260	20180409143805	2088
19154926260	14171709460	20180525083200	1638
13319935953	17405139883	20180913145411	0159
15781588029	16160892861	20180416032746	0401
16574556259	16569963779	20181221050039	2039
19602240179	15884588694	20180523055432	0675
18101213362	15244749863	20180124132808	1571
14930423697	19602240179	20180923084958	0000
17405139883	15647679901	20180519234936	2297
15647679901	15884588694	20181028144127	0341
18101213362	17885275338	20180206132946	0631
14397114174	15647679901	20181020210110	1605
14397114174	13319935953	20180313142125	2231
14397114174	15884588694	20180306192643	0569
19683537146	18840172592	20181007212954	2542
14410679238	19313925217	20180228005221	2459
19602240179	14930423697	20180912002339	1702
15647679901	19313925217	20180915135800	0103
17336673697	19313925217	20181017075014	1175
15647679901	13319935953	20181006190832	2358
14930423697	19602240179	20180919193353	2350
17405139883	16574556259	20180324144534	0427
17336673697	15280214634	20180405010306	0769
16569963779	15781588029	20181011094047	2531
15280214634	18840172592	20180209204154	1059
17405139883	14410679238	20180427191010	0777
15884588694	14410679238	20181105093950	1354
18840172592	18101213362	20180731083958	2343
19342117869	19313925217	20180702185652	2742
14930423697	15305526350	20180414081858	2483
18101213362	15647679901	20180419124904	1381
14410679238	15647679901	20180612013122	1286
14171709460	19313925217	20181004130528	1229
19565082510	16160892861	20180523105434	2833
19154926260	19683537146	20180719134211	1918
18101213362	17405139883	20180715155714	1470
18101213362	16574556259	20180126215653	2429
15884588694	16574556259	20180703074241	0073
14171709460	13319935953	20180612200600	2000
17336673697	17405139883	20181213040743	2034
19683537146	15305526350	20180324190431	2712
15305526350	19154926260	20181029035001	0665
14397114174	14410679238	20180110202927	0248
16160892861	19683537146	20180403051859	0238
16574556259	17336673697	20180328085421	1823
19602240179	15781588029	20180903071433	2523
18840172592	19154926260	20180924100304	2581
17336673697	19683537146	20180810162021	2279
16160892861	15647679901	20180306011414	1410
14171709460	19154926260	20180530144617	2409
19342117869	16569963779	20180210082714	2666
19683537146	19342117869	20181025010111	2205
17405139883	17885275338	20181009042740	0582
19313925217	14930423697	20180520053718	1879
17885275338	15280214634	20180210164702	0558
16160892861	17405139883	20181101132023	0120
14171709460	13319935953	20180104031032	0737
16574556259	14410679238	20180628004534	2708
15884588694	19342117869	20180209075841	0205
18101213362	14410679238	20180313042113	1208
16574556259	18840172592	20181018044834	1390
15647679901	17336673697	20180415084809	1976
15305526350	15647679901	20180801220432	2806
14930423697	17336673697	20180520175549	2705
15305526350	16160892861	20180624083802	1989
15647679901	15884588694	20181130085441	0008
19683537146	15244749863	20180624041038	1179
17885275338	19602240179	20181027031327	0589
18101213362	15305526350	20181118090121	0193
15781588029	19313925217	20181119105317	2979
15305526350	19342117869	20181213032257	1112
13319935953	16574556259	20180329221838	2637
15647679901	19154926260	20180504050409	1989
15884588694	19154926260	20181025180624	2955
17885275338	19565082510	20180722010508	2316
14397114174	16160892861	20180507174440	1235
15280214634	15647679901	20180208023947	0914
15280214634	15781588029	20180618000522	0846
14397114174	15280214634	20180809205315	2602
19154926260	18840172592	20180527065025	1414
15244749863	19313925217	20180609185145	1771
15305526350	14171709460	20181215142740	1411
14410679238	14397114174	20181013095916	2451
17336673697	15884588694	20180116111710	1788
15280214634	14397114174	20180801115405	2739
14397114174	15647679901	20180212184211	1418
14171709460	19565082510	20181127011743	0710
16569963779	15884588694	20181222201509	2563
19342117869	13319935953	20181117152405	2692
15781588029	19565082510	20180916083309	2565
19313925217	19565082510	20180224183635	2361
18101213362	18840172592	20180427062805	0381
17885275338	15781588029	20180321162148	0524
17336673697	16569963779	20180114000431	2714
17336673697	19565082510	20181122100546	2028
17405139883	16569963779	20180520034655	2148
14930423697	19602240179	20180209191436	1711
14930423697	19342117869	20181219202205	0094
17405139883	14410679238	20181005035313	2896
19154926260	15244749863	20180423073239	2296
16569963779	17885275338	20180907185506	0567
14397114174	15647679901	20180524233132	1188
15647679901	19683537146	20180704100109	1860
16569963779	13319935953	20180728074054	2770
15244749863	14397114174	20180205233511	1526
15305526350	19342117869	20180628155634	1180
14397114174	18101213362	20180923090141	0881
16574556259	17405139883	20180721083948	2058
17336673697	15647679901	20181117003807	2391
15280214634	14171709460	20180807021131	0083
19602240179	14171709460	20180718052311	2347
19313925217	14930423697	20180709143528	1110
19565082510	15781588029	20181216081544	0217
15647679901	17336673697	20180626013925	0215
19342117869	19154926260	20181110233540	0796
18840172592	16569963779	20180301132801	0324
16569963779	19683537146	20180511230658	1370
19342117869	19313925217	20180921084623	0339
19565082510	15244749863	20181219140548	2467
13319935953	18840172592	20180617061359	0038
14930423697	19154926260	20180821072810	2110
14171709460	17405139883	20180615080948	0812
19565082510	19602240179	20181017111851	2277
15781588029	16160892861	20180120212949	2261
19313925217	17336673697	20180717022608	1524
15305526350	15884588694	20180507020754	1412
19602240179	18101213362	20180510105659	0934
15280214634	14930423697	20180725035351	2958
14397114174	15781588029	20180804062809	2268
13319935953	19313925217	20180814135436	0608
14930423697	18840172592	20180713042046	2952
15244749863	19565082510	20180130145243	1103
14171709460	15781588029	20180807045348	0067
15884588694	15305526350	20180304034349	0198
15884588694	19313925217	20180802160154	0274
17405139883	16160892861	20180127111129	0879
15244749863	14397114174	20180709042726	2595
17336673697	19565082510	20180527081348	0920
14930423697	14397114174	20180731204310	0173
19154926260	16574556259	20180314084458	0930
15244749863	14397114174	20180525004934	0372
19565082510	14171709460	20180203025201	0204
17885275338	15305526350	20180116035304	1635
18840172592	19683537146	20180128093055	1079
15781588029	15647679901	20180802105023	1685
15781588029	13319935953	20181021155755	2593
19154926260	18840172592	20180221233937	0874
16160892861	15781588029	20181223185414	1577
15647679901	13319935953	20181123103744	1642
19313925217	16569963779	20180818034044	2513
19313925217	15884588694	20181205111019	1027
14397114174	15244749863	20180528184425	1827
19565082510	17405139883	20180921120701	1456
19602240179	15781588029	20180911073544	0317
16160892861	16574556259	20180101033138	2400
15884588694	15647679901	20180130220705	0739
15884588694	19154926260	20181031231854	1000
13319935953	19683537146	20181119085315	2820
14171709460	17405139883	20180702103355	0975
16569963779	18840172592	20180528013307	0591
15280214634	14930423697	20181201003642	1956
13319935953	14930423697	20180411085010	1220
19313925217	14171709460	20180208050433	2932
15647679901	18101213362	20180719143752	0178
15244749863	15647679901	20180824094331	2204
15280214634	19313925217	20180605051441	0221
14410679238	19602240179	20180415123354	2124
18101213362	18840172592	20180630195550	1973
15647679901	18101213362	20180803181440	0848
13319935953	19602240179	20180421094045	0145
19154926260	16574556259	20180104004611	1224
13319935953	17336673697	20181218161429	0711
13319935953	19602240179	20181126224000	1309
14930423697	15781588029	20181007213932	1666
19602240179	15884588694	20180808225848	0664
14930423697	14397114174	20181027021412	1631
16569963779	15244749863	20180622063511	2721
15244749863	18840172592	20181021225043	1690
15280214634	15884588694	20180810205119	2967
15280214634	19342117869	20181130172948	1599
16569963779	13319935953	20181010221105	1299
14171709460	14410679238	20180507005747	1619
19683537146	19313925217	20181209174644	2293
19683537146	14410679238	20180514212207	0881
18840172592	14410679238	20180801042407	1442
18840172592	14397114174	20180512233636	2068
14397114174	19313925217	20181117205515	1530
16569963779	13319935953	20180404172625	1808
17405139883	18840172592	20180329061054	2595
15884588694	14930423697	20180302001745	1268
15647679901	16160892861	20180112070213	2208
19683537146	15280214634	20180515222758	2791
13319935953	19683537146	20180309155403	1648
15305526350	18840172592	20180318125855	1055
16574556259	16569963779	20180720053934	2555
13319935953	18840172592	20180207172305	2804
15884588694	19313925217	20180202003630	0035
17885275338	14397114174	20180705170353	0303
16569963779	18840172592	20180906014134	0878
16569963779	14410679238	20181125083717	1277
19683537146	15647679901	20181123065521	1598
19602240179	13319935953	20180924201133	2761
16574556259	17405139883	20181122213305	0239
18101213362	14397114174	20180806101047	1099
15781588029	14171709460	20181212212636	2690
16574556259	19565082510	20180523152731	1297
19154926260	19342117869	20180822145020	2226
19342117869	19313925217	20181126190418	0743
13319935953	15244749863	20180330121556	0713
13319935953	15244749863	20180202102828	0540
18101213362	14171709460	20180208211121	0148
14930423697	17405139883	20181027102650	2012
15647679901	16574556259	20181101064046	2027
15244749863	15884588694	20180822142846	1246
15647679901	14171709460	20180221191526	0774
15647679901	19683537146	20180224082028	0795
17405139883	16569963779	20180528072307	0310
19683537146	19342117869	20180122060525	1249
15244749863	19154926260	20181206155728	2135
16569963779	17336673697	20180619091449	2227
15781588029	18101213362	20181227103211	2660
16574556259	19342117869	20181018082751	2534
16160892861	18840172592	20181111045540	2699
13319935953	14930423697	20181020044801	2650
19565082510	18101213362	20181126194034	0135
14410679238	18840172592	20180502143505	0749
17336673697	19342117869	20180626034748	0421
14410679238	19683537146	20180121063840	1792
14171709460	17405139883	20180102220700	2829
19154926260	15280214634	20180319010328	1791
14397114174	18840172592	20180528221317	0512
19342117869	13319935953	20180808210636	2115
17336673697	15280214634	20180623003329	1698
19154926260	18101213362	20181105121341	2189
18101213362	16569963779	20180625044521	2162
19602240179	15781588029	20181122173902	0308
13319935953	18101213362	20180705004346	2341
15884588694	17405139883	20180113073708	0557
14930423697	15244749863	20180821062952	0898
18840172592	14397114174	20181120110117	1574
14397114174	19565082510	20180601173517	0528
18840172592	16160892861	20181117203704	0872
14410679238	17405139883	20180419150357	0225
16569963779	19683537146	20180101010000	2593
15244749863	15781588029	20181108060528	2518
19342117869	15244749863	20181219070045	2655
15781588029	19342117869	20180522014952	1238
15781588029	15305526350	20181118050003	1115
15781588029	13319935953	20180208114833	0891
17885275338	19683537146	20180108082442	1730
17405139883	14171709460	20180721082645	2074
17336673697	16574556259	20180921021414	1817
16569963779	18840172592	20180829193754	1769
17336673697	15781588029	20181219214612	2962
15305526350	17885275338	20180524153431	1686
14397114174	19313925217	20180115110842	0322
15781588029	17885275338	20180711033355	0850
17336673697	14410679238	20180322040913	2460
15781588029	19313925217	20180224232134	1015
14397114174	19683537146	20181012163447	0758
14171709460	19565082510	20180214190701	0393
15280214634	14930423697	20180427073443	2515
16160892861	15781588029	20180708132939	2666
19342117869	15647679901	20180517175134	1005
15244749863	13319935953	20181207035920	0977
14397114174	15647679901	20180706201009	1591
14397114174	13319935953	20180102205644	0284
19313925217	15305526350	20181205190138	2094
19683537146	13319935953	20180524104849	2882
17336673697	17405139883	20180910070422	0518
19565082510	18840172592	20180720191013	0454
19342117869	16569963779	20181229084552	1169
19683537146	19602240179	20180129232337	1677
19602240179	19313925217	20180303172939	2695
15781588029	19342117869	20181102202016	1830
14410679238	19683537146	20180704151106	0129
15781588029	19602240179	20180709172426	2080
18840172592	15244749863	20180221205332	2885
19154926260	14171709460	20180315232453	0742
19602240179	16569963779	20180503021812	0460
14410679238	14397114174	20180726214639	2537
19565082510	13319935953	20180501034827	1932
19313925217	15244749863	20181014160531	0190
13319935953	15647679901	20180712201609	2288
17336673697	19565082510	20180916015400	0576
18101213362	19154926260	20180313145849	1339
17885275338	14410679238	20180121152341	0301
17885275338	14410679238	20181027143051	2392
19313925217	17405139883	20180401123955	1692
19342117869	15280214634	20180520022002	0115
19342117869	16574556259	20180925042640	2810
19602240179	18840172592	20180220234600	0186
15884588694	19154926260	20181122014203	2819
17336673697	14410679238	20180603090515	2293
17405139883	15647679901	20180729211150	2529
16569963779	18101213362	20181120172628	1563
16574556259	14397114174	20181018093016	2734
18101213362	14171709460	20180823194127	0177
18101213362	15280214634	20180727190641	0901
15305526350	15884588694	20180714031246	2372
16569963779	18840172592	20181121090748	2332
14930423697	13319935953	20180225052659	0843
16574556259	18840172592	20180622173302	2109
18101213362	17885275338	20180816193854	0846
19154926260	17405139883	20181024134953	1651
17405139883	19154926260	20180214023835	1892
15244749863	14397114174	20181027112138	2616
17885275338	14171709460	20180905083334	1014
19602240179	19154926260	20180819043323	2828
19683537146	18101213362	20180417023646	2280
19683537146	17885275338	20180108022503	0693
18840172592	15884588694	20180703171833	1457
14930423697	16574556259	20180212102603	2489
15305526350	17405139883	20180517194409	1937
19602240179	15305526350	20180428150332	0959
15884588694	19154926260	20180623083605	0755
15781588029	14397114174	20180321022306	2529
16574556259	17336673697	20180428092203	1111
16569963779	13319935953	20180131061107	0621
14930423697	14171709460	20181126022013	2293
14410679238	14171709460	20180128124320	1373
19602240179	14930423697	20181016214633	2536
17336673697	18840172592	20181127112547	2944
14397114174	17336673697	20180224125548	2165
15280214634	15884588694	20181025000657	0371
15280214634	17885275338	20181218034600	1941
18840172592	19313925217	20181230010950	1073
19313925217	16160892861	20180529040139	1029
14171709460	18840172592	20180216153126	1534
15781588029	14930423697	20181014050737	0118
15781588029	15280214634	20180407181333	2276
17885275338	19602240179	20180106045254	0405
19313925217	19154926260	20180822144118	0041
15647679901	15305526350	20180211041139	1511
19602240179	14930423697	20180716090706	1513
16160892861	19683537146	20180212024054	2868
18840172592	15884588694	20181110063217	1077
15280214634	14410679238	20180918154732	2652
15305526350	14171709460	20180618220254	1235
19565082510	19154926260	20181207185702	0742
18840172592	17405139883	20180718122013	1504
19602240179	14397114174	20180104172700	2282
19565082510	14171709460	20180820163250	2046
19313925217	19565082510	20180601154031	0559
19565082510	14410679238	20180408013843	2905
17336673697	14171709460	20180726141454	1661
19313925217	15781588029	20181002023104	1808
14397114174	16569963779	20180202060805	0525
18101213362	14410679238	20181206001011	0129
17336673697	14171709460	20180929184936	1571
15280214634	19602240179	20180718092601	1076
19342117869	18101213362	20181212142658	0888
17336673697	16160892861	20180206031831	0298
19154926260	16574556259	20180830110007	1292
17885275338	16574556259	20180830150144	0735
16569963779	19154926260	20181122004105	0131
18101213362	19313925217	20180112014138	0180
17885275338	15305526350	20180722050820	1718
14171709460	14410679238	20180821131043	0605
17405139883	16574556259	20180928085302	2006
19565082510	19342117869	20180522031643	1785
15647679901	16569963779	20181213005015	2915
17405139883	19154926260	20180721164752	0373
14171709460	14397114174	20180223034320	2852
15280214634	19683537146	20181019043010	0476
16160892861	14397114174	20180721234052	0206
14171709460	19602240179	20180128052637	0614
13319935953	14930423697	20180929173136	2868
15280214634	18101213362	20180719124908	1894
15647679901	19154926260	20180824214330	2111
15305526350	19342117869	20180117145540	0929
19313925217	15884588694	20181023131151	2908
16160892861	13319935953	20181119222050	1064
15781588029	19565082510	20181023140436	1131
14930423697	14410679238	20181208073659	2633
19683537146	19313925217	20180318080854	0335
15244749863	16569963779	20180912134032	1463
19683537146	15781588029	20180417222119	2451
15305526350	14930423697	20180122171213	0607
19313925217	15280214634	20181209113921	0864
17405139883	14397114174	20180703114826	0586
19154926260	13319935953	20181204015933	1398
19313925217	14930423697	20180818183711	2110
19313925217	15280214634	20180830190519	2775
16574556259	19342117869	20180120170023	2398
15781588029	16569963779	20180618201622	0226
18840172592	19565082510	20180515162044	1222
13319935953	17405139883	20180904171647	0054
15305526350	17405139883	20180221134656	2911
18101213362	15305526350	20180711134057	1334
19342117869	16569963779	20180828124656	0129
15781588029	16160892861	20180610055138	1117
16569963779	19683537146	20180715152919	0328
15781588029	16160892861	20180915063432	2165
15884588694	17405139883	20181120042540	2472
13319935953	14930423697	20180520214046	0802
18840172592	19313925217	20180530080120	1094
17336673697	18101213362	20180507222004	2797
17336673697	19565082510	20180107132931	2502
19602240179	19342117869	20181228192929	1290
19683537146	17885275338	20181220034934	1931
15244749863	17336673697	20180625190849	0019
15305526350	15884588694	20180206201134	2113
15647679901	15305526350	20180402035338	2955
15244749863	15884588694	20180702065455	2161
14397114174	19154926260	20181016031054	1092
19683537146	15781588029	20181112202044	0674
17405139883	16160892861	20180615090322	2530
15280214634	15884588694	20180701085216	2478
17405139883	15781588029	20180220202338	0454
14930423697	14171709460	20180521215815	1482
14171709460	14930423697	20181228000439	1957
18840172592	15244749863	20180113084457	1988
14397114174	16574556259	20180212122126	1716
18840172592	19565082510	20180309053111	1660
19154926260	15305526350	20180307105253	0250
14397114174	19313925217	20180212043502	1382
18840172592	19683537146	20180315132722	2399
14930423697	19602240179	20180131085540	0414
19602240179	15781588029	20180619222018	2010
19602240179	15280214634	20180416124017	2230
19154926260	15244749863	20180923182703	0007
14171709460	19154926260	20180805090436	1283
18101213362	15781588029	20180327045307	0087
15647679901	17405139883	20180529010241	2791
15305526350	13319935953	20180708205117	0056
16160892861	15647679901	20180803032142	2974
16574556259	19602240179	20180508101145	2775
14171709460	17336673697	20180122153335	1002
15280214634	16574556259	20180219134439	1481
13319935953	19602240179	20180726085540	0986
19154926260	14397114174	20180117203118	0230
17336673697	19154926260	20181123024422	0951
18101213362	15305526350	20180119113314	2518
18101213362	17885275338	20181107164536	2254
14397114174	17885275338	20180223040744	1583
18101213362	19683537146	20180829130139	1461
15280214634	14930423697	20180728020511	0950
14930423697	19342117869	20180825151009	0180
17336673697	17405139883	20180920004757	0073
15884588694	15305526350	20180822172014	1471
15280214634	13319935953	20180506122348	2341
19154926260	19683537146	20180108082047	2220
15647679901	16574556259	20180315164100	0641
19683537146	17405139883	20181027084638	1493
18840172592	15305526350	20180517182315	1278
15244749863	15781588029	20180627043048	2330
19342117869	17885275338	20180908185026	0221
19565082510	14930423697	20181212141037	0087
13319935953	15781588029	20181211215333	0970
14930423697	19154926260	20180211184926	2271
14171709460	17405139883	20180713183606	1697
13319935953	19313925217	20180627183136	2789
17336673697	16574556259	20180807044116	2638
17405139883	16160892861	20180920123148	1051
14930423697	15280214634	20180927072720	0697
14930423697	14410679238	20180421014113	0404
14930423697	14410679238	20180430221901	0398
15884588694	15305526350	20181222200246	2918
13319935953	17336673697	20180723072716	2684
19154926260	15244749863	20181006124321	1446
19565082510	18101213362	20180610214657	2532
18840172592	19313925217	20180131112514	1241
19342117869	19602240179	20180727161139	2157
15647679901	15244749863	20181214145646	1182
16160892861	14930423697	20180206080553	2901
15280214634	16160892861	20181124111920	1671
15244749863	14410679238	20180216121352	0868
15305526350	15884588694	20180707121536	1416
15781588029	14171709460	20180623092143	2881
19683537146	18840172592	20180403230222	1453
19565082510	17336673697	20180526002040	1946
19313925217	16569963779	20180924023706	2312
19602240179	19313925217	20180707022721	2444
15280214634	18840172592	20180827110506	0472
18840172592	16574556259	20180522132201	2395
15280214634	15781588029	20180519052553	0127
18101213362	15647679901	20181014173828	2502
15884588694	17336673697	20180412105308	0618
14930423697	16160892861	20180427002113	2161
15280214634	19313925217	20181230162808	1761
15647679901	18101213362	20180805161546	2951
14930423697	17885275338	20181103063809	2468
15647679901	15244749863	20180516034013	1233
19313925217	19342117869	20180314081901	2515
15244749863	18101213362	20180615152644	2593
14397114174	15647679901	20180820124647	1529
15781588029	19565082510	20180524160750	1544
14171709460	13319935953	20181113084104	0535
15781588029	15884588694	20180526050551	2247
14171709460	16569963779	20180928024102	2260
15647679901	14397114174	20180523133717	1363
17885275338	19565082510	20180208205026	0183
15781588029	19683537146	20180114174320	1134
17336673697	14930423697	20180407215653	2276
19683537146	15884588694	20180912144223	0038
15884588694	18840172592	20180119121309	2408
15280214634	16160892861	20180311062722	1149
16160892861	16574556259	20180227032415	0728
16569963779	16160892861	20180809023031	1869
18840172592	15244749863	20181018204224	2796
14930423697	19313925217	20181217092645	2162
19154926260	15781588029	20180214181352	0361
19313925217	17405139883	20181012114300	0173
19602240179	15647679901	20181222212244	1160
17885275338	16160892861	20180731210534	0216
14410679238	19565082510	20181118084332	0118
17405139883	17885275338	20180424025236	1473
19313925217	14397114174	20180917232625	2207
19313925217	17336673697	20181219125305	2918
15280214634	15781588029	20180121050801	1418
15280214634	14930423697	20180413051040	1411
14410679238	13319935953	20180117235205	2955
19154926260	15781588029	20181128002723	0076
19342117869	19683537146	20181006153427	2188
15647679901	14930423697	20181115234449	2606
15280214634	19602240179	20180302024441	0032
15244749863	18840172592	20180122031205	0641
19602240179	13319935953	20180209102620	0114
17885275338	14930423697	20180901020124	1005
17885275338	19602240179	20180311173058	2245
15647679901	19342117869	20180522201144	0020
14397114174	19342117869	20180727204713	2069
15884588694	16569963779	20180501160514	1141
19683537146	16160892861	20180821232354	0099
14930423697	13319935953	20180728072113	1238
15884588694	14397114174	20180716140610	1884
15280214634	17336673697	20180422235218	2275
14171709460	15647679901	20180117185356	0245
13319935953	16160892861	20181106054148	1996
19565082510	15305526350	20180120042459	0517
15884588694	16160892861	20180118175937	2130
19683537146	19565082510	20181012085438	1413
15244749863	17885275338	20180418071537	1617
15280214634	19565082510	20180216130849	2310
15781588029	19683537146	20180515082925	0370
17336673697	16574556259	20180609050452	0659
15647679901	14397114174	20180109133728	0094
17336673697	15305526350	20181213220833	2940
15884588694	18101213362	20180114030323	1318
19602240179	15305526350	20181029120902	0119
13319935953	19683537146	20181021181240	0191
17405139883	18101213362	20180805071615	1957
19565082510	19683537146	20180330092547	0098
16160892861	19154926260	20180104234126	2158
13319935953	17405139883	20181011152612	1801
14930423697	18101213362	20181102133048	2322
19683537146	14410679238	20180927172240	1149
19154926260	16569963779	20180627151028	2429
15647679901	15781588029	20180602232837	1277
14397114174	19313925217	20180306065403	1999
13319935953	18101213362	20180628221735	0657
17405139883	19342117869	20180304163254	1454
13319935953	18840172592	20180915065016	1962
19565082510	16569963779	20180109184357	0468
15280214634	19313925217	20180607204236	2222
15647679901	15781588029	20180706182745	1842
17336673697	19602240179	20180604040603	2897
16574556259	14397114174	20180921032341	0585
14930423697	19313925217	20180708200633	1845
19683537146	19342117869	20180902120416	2749
14410679238	19565082510	20181218010843	0296
16569963779	15884588694	20181214144240	0928
19683537146	18101213362	20180720051056	0388
15280214634	19602240179	20180622094730	2703
17405139883	16160892861	20180628204944	2680
17885275338	15280214634	20181020150716	1855
19313925217	16160892861	20180615181655	2680
15280214634	16574556259	20180703033959	2417
17336673697	19565082510	20180427223151	0205
16569963779	17885275338	20181008030613	1692
15781588029	19154926260	20180717110517	0710
19342117869	15280214634	20180630085725	2966
15244749863	15781588029	20180616230920	0094
17336673697	19565082510	20180923170750	0283
18101213362	13319935953	20181219193446	0554
14397114174	15244749863	20181225132015	2057
18101213362	19342117869	20181003050635	2511
14397114174	18840172592	20180107050246	0962
14930423697	15305526350	20180219011143	0673
14410679238	19683537146	20181214063353	1421
13319935953	14930423697	20181107022706	1163
15305526350	16574556259	20180627000832	1707
14171709460	19683537146	20181220073813	1494
15280214634	18840172592	20180215054300	0919
14397114174	18840172592	20180129135055	1712
18840172592	15781588029	20180831071900	2098
18840172592	15305526350	20180120170322	2562
19565082510	19683537146	20180518050646	0209
14397114174	19565082510	20181031080825	0297
14397114174	15305526350	20181206023327	2815
17885275338	18101213362	20180615192614	0400
13319935953	16569963779	20180913194451	2446
17405139883	18101213362	20180609091518	1519
13319935953	18101213362	20181109063807	0222
15647679901	17336673697	20180802144645	0095
15781588029	15305526350	20180131163439	0112
19342117869	15244749863	20180627075334	2086
16574556259	16569963779	20181021131329	1208
19565082510	15244749863	20181208211434	0136
17405139883	17885275338	20180818031404	0721
15244749863	17336673697	20180831154917	1739
